tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,tmdb_id,popularity,original_language,release_date,tmdb_vote_average,tmdb_vote_count,tmdb_genres
tt0121314,"Gary Cooper: American Life, American Legend",1989.0,47.0,"Biography,Documentary",7.1,233.0,107400.0,0.5094,en,1989-11-05,0.0,0.0,Documentary
tt0299986,Historias de Argentina en vivo,2001.0,114.0,"Documentary,Music,Musical",6.8,33.0,719898.0,0.2313,es,2001-09-20,0.0,0.0,"Documentary,Music"
tt1531615,A Mannequin in Static,2009.0,71.0,Drama,7.2,9.0,,,,,,,
tt12351170,John Gabriel Borkman,2020.0,,Drama,,,,,,,,,
tt18081226,Crossing the Seventh Gate,2017.0,80.0,Documentary,,,,,,,,,
tt0058631,The T.A.M.I. Show,1964.0,123.0,"Documentary,Music",8.3,1089.0,53202.0,0.6877,en,1964-11-14,8.0,18.0,"Documentary,Music"
tt33379229,Joy Hotel,1972.0,92.0,Comedy,,,1000736.0,0.4107,ar,1972-01-01,0.0,0.0,"Comedy,Drama"
tt18186810,Abhirami,2022.0,,"Mystery,Thriller",,,,,,,,,
tt30576626,Ancient Mysteries,2024.0,,Documentary,,,,,,,,,
tt0184577,Hitting the High Spots,1918.0,50.0,"Adventure,Comedy,Drama",6.0,18.0,,,,,,,
tt25050902,Tamilkkudimagan,2023.0,123.0,Drama,6.6,471.0,1175103.0,0.8216,ta,2023-09-07,7.0,1.0,Drama
tt4163510,Na Hannyate,2012.0,136.0,Drama,7.2,62.0,665355.0,0.2507,bn,2012-11-16,5.0,1.0,Drama
tt10544518,Between Two Seas,2019.0,87.0,Drama,6.9,113.0,676383.0,0.1871,ar,2019-10-16,7.0,1.0,Drama
tt4516324,The King of Havana,2015.0,125.0,Drama,6.1,717.0,350846.0,1.1883,es,2015-09-22,6.8,67.0,Drama
tt28079243,La contre-attaque de Mouelet,2011.0,71.0,"Action,Fantasy",,,,,,,,,
tt3957988,Too Many Villains,2011.0,75.0,Drama,5.9,9.0,,,,,,,
tt0469973,Something Better,2003.0,106.0,"Comedy,Drama",7.2,17.0,,,,,,,
tt1234764,Long Road to Freedom,1971.0,92.0,"Adventure,Crime,Drama",5.9,15.0,187345.0,0.612,zh,1971-04-16,2.0,2.0,
tt5461870,Salir de casa,2016.0,84.0,"Documentary,Music",5.5,9.0,427844.0,0.0788,es,2016-01-15,0.0,0.0,Documentary
tt31439875,The Day the Palace Stood Still,2023.0,50.0,Documentary,,,,,,,,,
tt0340304,Quan ji shou,1988.0,,Drama,,,545194.0,0.2325,zh,1988-01-01,0.0,0.0,Drama
tt0132595,Liberation,1994.0,48.0,Documentary,7.9,8.0,734447.0,0.0922,pt,1994-08-13,0.0,0.0,Documentary
tt0441094,Agnes Arnau und ihre drei Freier,1918.0,,Comedy,,,773708.0,0.0747,de,1918-05-24,0.0,0.0,"Comedy,Romance"
tt3845746,Njan Steve Lopez,2014.0,117.0,"Drama,Romance,Thriller",7.2,489.0,286569.0,0.5985,ml,2014-08-08,7.1,13.0,"Drama,Romance,Thriller"
tt3233954,Hunter Green,2013.0,75.0,Drama,,,,,,,,,
tt20565474,The Making of A Catholic Priest,2022.0,58.0,Biography,,,,,,,,,
tt31795447,Ick,2024.0,93.0,"Action,Comedy,Horror",5.2,1980.0,1218493.0,1.3778,en,2025-07-27,6.4,36.0,"Horror,Science Fiction"
tt1922689,Plan C,2012.0,95.0,"Comedy,Crime",6.4,1540.0,114929.0,0.4811,nl,2012-03-01,6.0,27.0,"Comedy,Crime,Thriller"
tt31804460,L'Arrivée de la Jeunesse,2022.0,,"Documentary,Drama",,,1020513.0,0.1087,it,2022-09-01,7.5,1.0,"Documentary,Drama"
tt1174730,City Island,2009.0,104.0,"Comedy,Drama",7.3,33403.0,28053.0,1.4845,en,2009-03-06,6.9,397.0,"Drama,Comedy"
tt16259846,O Tesouro Perdido,2023.0,68.0,Adventure,,,,,,,,,
tt0334553,Tu tan yu qiao niu,1994.0,,Crime,,,629220.0,0.7116,zh,1994-01-01,0.0,0.0,"Crime,Romance"
tt1471153,Crawler,2009.0,104.0,"Horror,Thriller",3.3,153.0,28584.0,0.4366,en,2009-07-24,2.2,4.0,"Horror,Thriller"
tt0055613,"Watch It, Sailor!",1961.0,81.0,Comedy,4.8,124.0,249321.0,0.7136,en,1961-08-14,6.5,2.0,Comedy
tt2660270,Holy Water,2013.0,82.0,"Documentary,Drama",7.0,8.0,,,,,,,
tt3529358,Taifû ikka,2014.0,81.0,Comedy,,,,,,,,,
tt1956551,"Liewe Hemel, Genis!",1986.0,80.0,"Comedy,Drama",6.2,8.0,606789.0,0.1233,en,1987-03-20,0.0,0.0,Comedy
tt0074799,The Likely Lads,1976.0,90.0,Comedy,6.6,1362.0,56837.0,0.6811,en,1976-02-01,6.2,19.0,Comedy
tt39396592,Saint Lucia - The Wild Side,2025.0,,Documentary,,,,,,,,,
tt1556005,Paalam... Bukas ang kasal ko,1986.0,95.0,Drama,,,506175.0,0.1127,tl,1986-06-19,0.0,0.0,Drama
tt38286460,Dastaar,2026.0,,Drama,,,1650856.0,0.0409,pa,2026-07-17,0.0,0.0,
tt2011051,Hölderlin: Empedokles,2009.0,100.0,Drama,,,,,,,,,
tt0291425,Pod vlastyu luny,1911.0,,Drama,,,,,,,,,
tt3328060,A la orilla de este mundo,2013.0,68.0,Documentary,,,,,,,,,
tt7638068,Komendant Ptichego ostrova,1939.0,55.0,Drama,5.5,20.0,294558.0,0.369,ru,1939-08-13,0.0,0.0,Adventure
tt0183955,Üç Tatli Bela,1979.0,69.0,"Action,Comedy,Crime",4.0,50.0,1425030.0,0.1503,tr,1979-01-01,0.0,0.0,"Comedy,Adventure"
tt0074471,Passion Plantation,1976.0,82.0,Drama,3.6,239.0,122791.0,0.4651,it,1976-09-01,2.9,16.0,Drama
tt0107715,Nukie,1987.0,99.0,"Adventure,Family,Sci-Fi",1.8,1555.0,84626.0,0.5174,en,1987-07-01,2.1,28.0,"Family,Science Fiction,Adventure"
tt14676110,Tell Them We Were Here,2021.0,88.0,Documentary,8.9,12.0,846595.0,0.1201,en,2021-05-07,0.0,0.0,Documentary
tt36542428,Neela Mudi (Blue Hair),2025.0,80.0,Drama,7.3,74.0,1194040.0,0.1328,ml,2025-01-26,0.0,0.0,Drama
tt9298624,Secret Lover: A Rock n Roll Musical,2019.0,71.0,Musical,,,796999.0,0.0509,en,2019-01-12,6.0,1.0,"Music,Comedy,Science Fiction"
tt3755604,South to North,2014.0,110.0,"Documentary,History",7.0,34.0,314534.0,0.0286,fr,2014-08-08,5.2,2.0,Documentary
tt0043027,The Tattooed Stranger,1950.0,64.0,"Crime,Drama,Film-Noir",6.1,1330.0,59165.0,0.5013,en,1950-02-09,5.0,19.0,"Crime,Drama"
tt0421061,The Gold Bracelet,2006.0,139.0,Drama,8.4,105.0,277440.0,0.4013,en,2008-01-01,0.0,0.0,Drama
tt1568808,Chemistry,2009.0,,Horror,3.4,93.0,801086.0,0.3604,ml,2009-11-20,0.0,0.0,Horror
tt0071861,The Motive for Murder,1975.0,90.0,Crime,6.0,39.0,440150.0,0.3672,cs,1975-04-04,2.7,3.0,Crime
tt39222652,Nastell,2025.0,51.0,Drama,,,,,,,,,
tt8657636,Trip,2019.0,50.0,"Biography,Fantasy",6.0,9.0,,,,,,,
tt7621698,Kongô musoryû,1940.0,,Drama,,,,,,,,,
tt0490171,"Macked, Hammered, Slaughtered and Shafted",2004.0,92.0,Documentary,7.3,34.0,710491.0,0.841,en,2004-12-31,0.0,0.0,Documentary
tt6413002,Extra Service,2017.0,103.0,"Action,Comedy",4.5,87.0,434449.0,0.3466,tl,2017-01-11,2.0,1.0,Comedy
tt0043590,Go for Broke!,1951.0,92.0,"Drama,History,War",6.6,2019.0,37214.0,0.7034,en,1951-05-04,5.8,26.0,"Action,Drama,War,History"
tt1679340,We Are the Hartmans,2011.0,83.0,Comedy,7.6,91.0,134611.0,0.6723,en,2012-10-02,1.0,2.0,Comedy
tt7086512,The White World According to Daliborek,2017.0,105.0,Documentary,6.6,283.0,465450.0,0.1682,cs,2017-07-13,5.4,14.0,"Documentary,Comedy"
tt39240443,Viraha,2025.0,,Drama,,,,,,,,,
tt3418914,Zipang Punk,2014.0,183.0,"Comedy,Drama",7.0,12.0,406096.0,0.9611,ja,2014-03-29,5.0,1.0,"Music,Comedy,Drama"
tt0071160,Armand Schulthess - J'ai le téléphone,1974.0,55.0,Documentary,,,,,,,,,
tt0159718,The Saddle King,1929.0,50.0,"Drama,Western",,,,,,,,,
tt22488952,Unidentified,2022.0,80.0,"Drama,Sci-Fi",5.4,90.0,1028741.0,0.4283,ko,2022-10-07,4.5,2.0,"Science Fiction,Comedy,Drama"
tt0274944,Teen Devian,1965.0,121.0,"Musical,Romance",7.2,266.0,276855.0,0.2177,hi,1965-01-01,6.0,1.0,"Romance,Music"
tt4443860,Staatsdiener,2015.0,81.0,"Documentary,Drama",6.2,83.0,346642.0,0.0823,de,2015-06-30,7.0,1.0,Documentary
tt1149362,The White Ribbon,2009.0,144.0,"Drama,Mystery,Thriller",7.8,81369.0,37903.0,2.3738,de,2009-09-24,7.468,1126.0,"Drama,Mystery"
tt2247065,The Tentacle's Claw,2012.0,68.0,"Comedy,Family,Horror",6.6,27.0,125651.0,0.0281,en,2012-08-12,0.0,0.0,"Horror,Comedy"
tt3696234,"Bitter, Sweet, Seoul",2014.0,63.0,"Documentary,Drama",6.4,166.0,270017.0,0.7682,ko,2014-02-10,7.0,1.0,Documentary
tt7983904,She Taught Love,2024.0,102.0,"Drama,Romance",5.4,465.0,1007723.0,0.7784,en,2024-09-27,4.9,10.0,"Romance,Drama"
tt0424861,Bono,2004.0,109.0,"Crime,Drama,Thriller",5.5,53.0,,,,,,,
tt0012180,Food for Scandal,1920.0,50.0,"Comedy,Drama",,,1470485.0,0.1906,en,1920-09-12,0.0,0.0,"Comedy,Drama"
tt0884819,Wool 100%,2006.0,100.0,"Animation,Comedy,Fantasy",6.3,254.0,45205.0,0.5242,ja,2006-10-28,5.9,7.0,"Animation,Comedy,Fantasy"
tt0489829,Saka Yapma,1981.0,85.0,"Comedy,Drama",6.5,567.0,556830.0,0.3416,tr,1981-04-02,5.0,4.0,Comedy
tt1543001,Cómicos,2009.0,85.0,Documentary,,,,,,,,,
tt0959281,Allari Pidugu,2005.0,171.0,"Action,Drama,Romance",2.4,462.0,280326.0,0.63,te,2005-10-05,2.0,2.0,Action
tt0887710,American Music: Off the Record,2008.0,89.0,"Documentary,Music",6.6,16.0,,,,,,,
tt1147689,Tinslestars,2009.0,,Comedy,8.2,15.0,,,,,,,
tt0074969,No Way Back,1976.0,103.0,"Action,Crime,Drama",5.3,130.0,201294.0,0.5582,en,1976-05-01,3.2,2.0,"Action,Crime,Drama"
tt18748874,Lyon-Chicago acte 1,2022.0,100.0,Documentary,,,,,,,,,
tt1761002,The Dancer Chronicles,2010.0,61.0,"Biography,Documentary,Drama",,,,,,,,,
tt27122396,"Peréio, Eu Te Odeio",2023.0,,Documentary,8.0,6.0,,,,,,,
tt28128599,Midas,2024.0,85.0,"Action,Crime,Thriller",4.7,369.0,1288913.0,0.1905,en,2024-06-28,6.3,3.0,"Action,Crime,Thriller"
tt29345314,Eclipse on Blood Mountain,2025.0,,Horror,,,,,,,,,
tt6389318,Yokohama Ankokugai Kaen,2008.0,72.0,Crime,,,,,,,,,
tt0826047,Les chrysalides,1965.0,100.0,"Drama,Romance",,,,,,,,,
tt4766070,Alex & Jaime,2017.0,78.0,"Action,Comedy,Drama",6.8,30.0,648270.0,0.0482,en,2017-07-01,3.5,2.0,
tt0374274,The Price of Love,1963.0,105.0,"Comedy,Romance",6.4,10.0,1190801.0,0.1278,ar,1963-11-25,0.0,0.0,Comedy
tt21925122,In the Deep,2020.0,,Drama,,,,,,,,,
tt3457510,Walaa!,2013.0,70.0,Documentary,,,,,,,,,
tt11157796,Sugna 2,2017.0,177.0,Drama,,,,,,,,,
tt2319901,La lunga marcia dei 54,2011.0,68.0,"Documentary,History",,,,,,,,,
tt39205800,Salvatore Fiume. Il mestiere della pittura,2025.0,51.0,Documentary,,,,,,,,,
tt1553294,Second Wind,2009.0,,Drama,6.8,7.0,,,,,,,
tt9244912,"Jean Vanier, le sacrement de la tendresse",2018.0,89.0,Documentary,7.1,10.0,568389.0,0.0932,fr,2019-01-09,5.9,5.0,
tt0407002,Lovers & Murderers,2004.0,108.0,Drama,5.3,153.0,123384.0,0.4587,cs,2004-12-09,5.0,1.0,Drama
tt2336880,Tempo Girl,2013.0,74.0,"Comedy,Drama,Romance",6.8,223.0,257262.0,0.394,de,2013-10-25,3.3,3.0,"Comedy,Drama,Romance"
tt1841830,Seven Acts of Mercy,2011.0,100.0,Drama,5.8,130.0,84939.0,0.1508,it,2012-01-20,5.7,7.0,Drama
tt0300185,Meatballs and Macaroni,1988.0,,"Comedy,Drama",4.5,13.0,,,,,,,
tt27553425,Love in the Time of AIDS,2006.0,47.0,Documentary,6.3,17.0,1090337.0,0.0214,en,2006-12-31,0.0,0.0,Documentary
tt22488292,Amazing Grace: The Untold Story,2025.0,,Documentary,7.2,7.0,,,,,,,
tt31541605,Eshgh Dar Hade Jonoon,2017.0,,Drama,,,,,,,,,
tt0084390,The Ballad of Narayama,1983.0,130.0,"Drama,Family,Mystery",7.8,9921.0,42113.0,2.6734,ja,1983-04-29,7.5,199.0,Drama
tt16171656,Dead Talk Tales: Volume I,2024.0,98.0,"Horror,Sci-Fi,Thriller",6.5,28.0,1269489.0,0.2429,en,2024-07-26,0.0,0.0,"Horror,Thriller,Science Fiction"
tt0074556,A Fuga,1978.0,110.0,"Drama,Thriller",5.9,32.0,383302.0,0.211,pt,1978-09-09,0.0,0.0,"Drama,History"
tt0107450,Love in Limbo,1992.0,95.0,Comedy,5.5,385.0,138320.0,0.7382,en,1993-05-20,4.7,7.0,Comedy
tt32422787,Waldkinder,2024.0,92.0,Documentary,,,,,,,,,
tt0122768,Twin Sitters,1995.0,93.0,"Comedy,Family,Thriller",6.0,4865.0,48232.0,1.4296,en,1994-10-01,6.358,141.0,"Comedy,Family,Thriller"
tt7441066,El Soldado Atómico,2017.0,75.0,Comedy,,,,,,,,,
tt0075815,Beach House,1977.0,106.0,Comedy,6.1,941.0,56379.0,2.0688,it,1977-10-27,6.3,72.0,Comedy
tt9552620,La evolución del eco-extremismo en México,2016.0,78.0,Documentary,,,,,,,,,
tt5505856,Change the Beat,2015.0,104.0,Drama,,,,,,,,,
tt0887764,Mannat,2006.0,165.0,"Action,Crime,Drama",7.5,139.0,48544.0,0.2983,en,2006-10-06,4.0,2.0,"Action,Drama,Romance"
tt0387995,Dezertir,1997.0,,Drama,4.3,25.0,63535.0,0.3547,ru,1997-06-06,1.0,1.0,"Action,War,Drama"
tt21796542,Second Mother,2022.0,,Family,,,,,,,,,
tt18304482,Bhumari,2020.0,123.0,Drama,,,,,,,,,
tt0185776,Shaolin Kung Fu Kids,1995.0,93.0,Action,5.3,34.0,521275.0,0.7904,zh,1995-05-04,10.0,1.0,"Comedy,Action"
tt3786490,Wheels on the Bus,2016.0,,Adventure,,,,,,,,,
tt3509702,Feast of Fear,2019.0,64.0,Horror,3.4,170.0,642473.0,0.4618,en,2019-10-25,3.1,8.0,Horror
tt0439579,Fräulein Phyllis,2004.0,82.0,Comedy,6.4,61.0,375153.0,0.3029,de,2004-06-18,0.0,0.0,Comedy
tt27168229,Starfall: Crossed Lovers,2023.0,,"Action,Adventure,Romance",,,,,,,,,
tt2415076,Flawless Buck,2010.0,92.0,Comedy,,,,,,,,,
tt39316681,Danila Poperechny: D_CK,2016.0,80.0,Comedy,,,,,,,,,
tt2732502,Izzat Aabroo,1986.0,,Drama,,,,,,,,,
tt0272650,The Hard Way,1916.0,,"Crime,Drama",,,,,,,,,
tt2298497,The Haunting of Sarcnoia Buttercup,2012.0,130.0,Mystery,,,,,,,,,
tt12331016,Saranam Gacchami,2017.0,,Action,7.8,55.0,,,,,,,
tt14751204,Bell Hooks: Cultural Criticism and Transformation,1997.0,60.0,Documentary,8.1,19.0,571295.0,0.2333,en,1997-01-01,0.0,0.0,Documentary
tt4160122,Rosita,2015.0,90.0,"Drama,Romance",6.5,697.0,333446.0,0.4849,da,2015-04-16,6.5,23.0,"Drama,Romance"
tt15303510,Tales of a Fifth Grade Robin Hood,2021.0,84.0,"Comedy,Family",5.2,87.0,866347.0,0.4034,en,2021-08-27,3.0,3.0,"Family,Comedy"
tt0064950,Scream Baby Scream,1969.0,83.0,Horror,3.7,341.0,125773.0,0.2044,en,1969-01-01,2.8,4.0,Horror
tt19816560,Gangan,2016.0,107.0,Comedy,,,,,,,,,
tt0349260,In My Country,2004.0,105.0,"Drama,Romance",6.0,3061.0,16635.0,3.3285,en,2004-05-04,5.88,50.0,"Romance,Drama"
tt0218477,La nuit bulgare,1970.0,85.0,Drama,4.7,14.0,484293.0,0.7945,fr,1972-04-20,6.0,1.0,Drama
tt1411912,Ohileshwara,1956.0,,Drama,8.5,21.0,1522930.0,0.1574,kn,1956-10-09,0.0,0.0,"Drama,Family"
tt0037695,La ferme du pendu,1945.0,90.0,Drama,6.8,142.0,283813.0,0.3759,fr,1945-12-05,5.5,11.0,Drama
tt1286640,Spitfire Guardians,2007.0,59.0,Documentary,,,,,,,,,
tt11562794,Getting Worldly,2020.0,,Documentary,,,,,,,,,
tt13677090,Crystal Palace vs Liverpool,2020.0,93.0,Sport,,,,,,,,,
tt16382864,Horizontes Tímbricos,2021.0,54.0,"Comedy,Documentary,Music",,,,,,,,,
tt29482805,Bagher Thaba,1999.0,146.0,"Action,Drama,Romance",,,,,,,,,
tt2366886,La Experiencia Barriga,2012.0,60.0,Documentary,7.3,15.0,1313655.0,0.0214,es,,0.0,0.0,
tt13459366,Hodge and the Lost Easter Egg,2021.0,75.0,"Animation,Family",4.3,28.0,835933.0,0.367,en,2021-03-02,0.0,0.0,Animation
tt20395798,Sorcery,2023.0,100.0,Fantasy,6.1,631.0,977246.0,0.5496,es,2024-06-14,6.2,9.0,"Horror,Mystery,Adventure,Fantasy"
tt37232377,Climbing the Stairway to Stardom All the King's Men 1970's: Today,2025.0,80.0,Documentary,,,,,,,,,
tt1632570,Nammal Thammil,2009.0,132.0,Drama,3.0,106.0,,,,,,,
tt1033466,After the Fall: Two Generations of the Vietnam Conflict,2009.0,,Documentary,6.2,16.0,,,,,,,
tt33408416,Titless Wonders,2001.0,72.0,Documentary,,,,,,,,,
tt0018227,One Hour of Love,1927.0,70.0,"Drama,Romance",5.4,31.0,1582233.0,0.2443,en,1927-01-15,0.0,0.0,"Drama,Romance"
tt1399103,Transformers: Dark of the Moon,2011.0,154.0,"Action,Adventure,Comedy",6.2,454578.0,38356.0,1.8599,en,2011-06-28,6.223,8857.0,"Action,Science Fiction,Adventure"
tt4344820,Yang Zean,1970.0,,"Drama,Fantasy",,,,,,,,,
tt16975402,Destination: Unknown - a day in the life in South of France for the son of Ned Rowe,2014.0,88.0,Drama,,,,,,,,,
tt4969370,Traveler,2015.0,82.0,"Adventure,Documentary",8.6,18.0,,,,,,,
tt0123726,Confessions of a Sexist Pig,1998.0,91.0,Comedy,4.8,551.0,678663.0,0.5456,en,1998-03-07,2.3,3.0,Comedy
tt0469236,Callback,2007.0,,Comedy,6.5,35.0,,,,,,,
tt1082007,Italians,2009.0,116.0,Comedy,5.6,1246.0,23509.0,0.6666,it,2009-01-23,5.6,212.0,Comedy
tt0067409,Max and the Junkmen,1971.0,112.0,"Crime,Drama,Romance",7.3,3446.0,3427.0,1.0431,fr,1971-02-17,7.1,133.0,"Crime,Romance"
tt13878688,Youth in Our Village,1959.0,103.0,Drama,,,813202.0,0.4246,zh,1959-06-01,0.0,0.0,Drama
tt0010948,The Adorable Savage,1920.0,50.0,"Drama,Romance",,,612534.0,0.4446,en,1920-08-06,0.0,0.0,"Drama,Romance"
tt4353380,Narnia's Lost Poet: The Secret Lives and Loves of C.S. Lewis,2013.0,58.0,Documentary,7.7,25.0,326792.0,0.2891,en,2013-11-27,6.9,5.0,Documentary
tt0393308,Función de gala,2002.0,90.0,Documentary,,,,,,,,,
tt2936390,Battle Drone,2018.0,93.0,"Action,Sci-Fi",4.9,3679.0,508648.0,1.6027,en,2018-03-01,5.1,74.0,"Science Fiction,Action"
tt7447468,Dogru yer,2004.0,45.0,"Documentary,Drama",,,,,,,,,
tt1216275,13 Semester,2009.0,101.0,"Comedy,Drama,Romance",6.7,1892.0,38813.0,0.6614,de,2009-10-29,6.298,42.0,"Comedy,Drama,Romance"
tt9185124,L'escaezu. Recuerdos del 37,2008.0,,Documentary,,,,,,,,,
tt31068557,Carlovy Musicc's Friend Zone 2,2018.0,,Comedy,,,,,,,,,
tt0281111,Ram Robert Rahim,1980.0,154.0,"Action,Comedy,Drama",6.5,63.0,331543.0,0.3961,te,1980-05-31,5.0,1.0,"Action,Comedy,Drama"
tt6098326,Area 51: Aliens- Nevada Desert,2016.0,69.0,Documentary,,,,,,,,,
tt39299239,Inventors of the Laser: The Story of Schawlow & Townes,2026.0,,Documentary,,,,,,,,,
tt37537134,Tomorrow will come,2025.0,,Documentary,,,,,,,,,
tt8439948,Bobby,2018.0,130.0,Drama,7.4,69.0,,,,,,,
tt31883677,A Night Like This,2025.0,101.0,"Drama,Romance",6.2,374.0,1237923.0,1.4349,en,2025-09-26,5.7,6.0,"Romance,Drama"
tt33336255,As Mortes de Hera,2024.0,70.0,Horror,,,,,,,,,
tt3793344,Behind the Red Carpet,2014.0,90.0,"Biography,Documentary,History",6.5,8.0,329831.0,0.0071,en,2014-10-10,0.0,0.0,
tt31711526,Celebrities Mr Mitch Taebel and Dr Taylor Swift Must Get Married Immediately!!!!,2023.0,,Comedy,,,,,,,,,
tt39396419,Dark Angel Resurrection: The Making of Extinction Level Event Pt. 3 Bury Everybody,2025.0,,"Documentary,Music",,,,,,,,,
tt0057998,Si wang jiao zhi ye,1964.0,99.0,Thriller,,,482374.0,0.8518,cn,1964-10-07,0.0,0.0,"Mystery,Crime,Horror"
tt2224167,The Deal,2012.0,115.0,"Action,Crime,Drama",7.0,3088.0,117416.0,0.8655,ar,2012-05-14,6.9,37.0,"Action,Crime,Drama"
tt3565700,Drifting,2013.0,102.0,"Drama,Horror",,,,,,,,,
tt0270197,American Gun,2002.0,89.0,Drama,6.1,1335.0,62190.0,0.9266,en,2002-06-13,5.2,12.0,Drama
tt0090223,Twice in a Lifetime,1985.0,111.0,"Drama,Romance",6.4,1750.0,123049.0,1.153,en,1985-10-23,5.7,27.0,Drama
tt14807348,Watch the Skies,2022.0,115.0,"Action,Adventure,Mystery",6.4,8307.0,916401.0,1.1141,sv,2022-12-25,6.09,134.0,"Science Fiction,Adventure"
tt0029440,The Prince and the Pauper,1937.0,118.0,"Adventure,Drama,Family",7.2,3159.0,37025.0,1.0636,en,1937-04-30,6.8,40.0,"Adventure,Drama,Family,Fantasy"
tt0353954,Los rockeros del barrio,1985.0,100.0,Comedy,,,382484.0,0.1484,en,1985-02-12,5.0,3.0,
tt4552396,Tras Nazarin: Following Nazarin,2015.0,75.0,Documentary,7.2,15.0,370876.0,0.2183,es,2015-03-09,5.2,4.0,Documentary
tt5159376,Goryachaya tochka,1998.0,70.0,"Action,Drama,War",6.3,17.0,420151.0,0.2764,ru,1998-10-24,8.0,1.0,Action
tt0019430,The Street of Illusion,1928.0,65.0,Drama,,,600352.0,0.0971,en,1928-09-03,0.0,0.0,Drama
tt0015877,The Great Jewel Robbery,1925.0,,"Action,Drama",,,,,,,,,
tt16673520,Three's Company - The Break Up Artist,2021.0,115.0,Comedy,,,,,,,,,
tt1511476,The Chicago 8,2011.0,90.0,Drama,5.8,276.0,180318.0,1.0446,en,2011-06-04,5.6,8.0,Drama
tt0108649,Zero Patience,1993.0,101.0,Musical,6.2,816.0,85118.0,0.5697,en,1993-09-10,5.5,18.0,"Fantasy,Drama,Science Fiction,Music"
tt10918410,Keep a Lid On It,2019.0,100.0,Comedy,4.4,1057.0,654823.0,0.2892,tr,2019-12-13,4.714,7.0,Comedy
tt0304963,Yilmaz Ali,1940.0,89.0,"Adventure,Mystery",5.7,48.0,624299.0,0.141,tr,1940-04-12,0.0,0.0,"Crime,Adventure"
tt8002628,Maruthaya,1995.0,,Drama,8.7,7.0,830693.0,0.1106,si,1995-06-09,0.0,0.0,Drama
tt16393998,Nikai no anoko,2021.0,48.0,Horror,,,,,,,,,
tt38693655,Jerry Apps: A Farm Story,2012.0,,Documentary,,,,,,,,,
tt0778896,Les vieux loups bénissent la mort,1971.0,100.0,Crime,,,564574.0,0.2662,fr,1971-07-16,0.0,0.0,Adventure
tt11193798,Christmas Slasher,2026.0,,"Comedy,Horror",,,796604.0,0.5625,en,2023-03-29,10.0,1.0,"Horror,Drama,Crime,Thriller,Fantasy,Mystery"
tt32543880,Ancient Beacons Long for Notice,2018.0,71.0,Documentary,,,1474287.0,0.0168,en,2024-05-12,8.5,2.0,
tt1037033,A Complete History of My Sexual Failures,2008.0,90.0,"Comedy,Documentary",6.2,3900.0,13206.0,0.4778,en,2008-01-19,6.2,51.0,"Documentary,Romance"
tt2779872,Perinoru Makan,2012.0,,"Comedy,Romance",5.1,11.0,,,,,,,
tt10519888,The Memphis Belle: A Story of a Flying Fortress - The Restoration,2018.0,45.0,Documentary,7.5,40.0,,,,,,,
tt15167288,Tie Yi Chong Sheng,2016.0,,Drama,,,916159.0,0.0143,zh,2016-10-07,0.0,0.0,"Drama,War"
tt0406906,Kanninum Kannadikkum,2004.0,,"Comedy,Drama",6.0,23.0,993941.0,0.1734,ml,2004-04-02,0.0,0.0,"Drama,Romance"
tt0204836,A Leopard Never Changes Its Spots,1973.0,88.0,Comedy,4.2,453.0,392799.0,0.4555,el,1973-06-13,5.8,6.0,Comedy
tt37721749,RiffTrax: Little Lost Sea Serpent,2025.0,62.0,Comedy,,,,,,,,,
tt7681468,Ma tou sui shi an,1963.0,,Crime,,,,,,,,,
tt1414465,Blood,2009.0,85.0,"Action,Horror",4.8,336.0,97204.0,1.6583,ja,2009-04-29,5.5,10.0,"Action,Horror"
tt4768318,Factor Evo,2015.0,,Documentary,,,,,,,,,
tt0192449,Pension Jonas,1942.0,98.0,Comedy,4.4,12.0,558894.0,0.2851,fr,1942-03-06,0.0,0.0,
tt0117157,Navajo Blues,1996.0,90.0,"Action,Crime",4.2,161.0,310423.0,0.6552,en,1996-10-25,0.0,0.0,Action
tt9831136,The Banana Splits Movie,2019.0,89.0,"Comedy,Horror,Thriller",5.1,5237.0,608654.0,2.0023,en,2019-09-04,6.521,262.0,"Horror,Thriller"
tt30749184,Hard Shell,2024.0,112.0,Drama,4.9,249.0,1369757.0,0.2845,fa,2024-10-17,4.0,1.0,Drama
tt11880890,Joshua,2020.0,108.0,Thriller,9.2,490.0,1612658.0,0.1299,ml,2020-02-28,0.0,0.0,
tt0097631,Hitz,1992.0,85.0,"Crime,Drama,Music",4.4,175.0,102407.0,0.7998,en,1992-08-05,3.4,7.0,"Drama,Music,Thriller"
tt12844224,The Vagabond Swordsman,1968.0,91.0,Adventure,,,,,,,,,
tt0095400,The Jigsaw Murders,1989.0,98.0,"Action,Crime,Mystery",4.8,384.0,291284.0,0.75,en,1989-07-25,4.5,14.0,"Crime,Mystery,Thriller"
tt9356834,Funny Tweets,2018.0,68.0,Documentary,8.5,38.0,657892.0,1.0426,en,2018-12-04,0.0,0.0,Documentary
tt10809632,O'Galop,2009.0,52.0,Documentary,,,,,,,,,
tt0226587,The Revenge,1999.0,90.0,"Action,Crime,Thriller",4.7,175.0,640058.0,0.2703,es,1999-05-20,0.0,0.0,"Action,Crime"
tt3350200,Steal Kill Destroy,2015.0,90.0,"Comedy,Crime,Thriller",,,,,,,,,
